Server,Date,Rank,Power,Tech,Equip,Prayer Bonus,1,2,3,4,5
merger45,2016-05-25,31,141460,13421,20443,5,Gerber,Karna,Sebastian,Mira,Smoke
merger45,2016-05-25,32,162226,26109,21310,4,Gerber,Awakened Baggins,Coco,Mira,Thanos
merger45,2016-05-25,33,166100,24231,22739,5,Jacob,Awakened Baggins,Ariel,Ruby,Mira
merger45,2016-05-25,34,166263,22933,26916,3,Gerber,Blaine,Gearz,Sebastian,Ruby
merger45,2016-05-25,35,157203,19196,18594,9,Gerber,Blaine,Alma,Karna,Sebastian
merger45,2016-05-25,36,159672,21240,21972,7,Gerber,Awakened Baggins,Ruby,Mira,Awakened Merlynn
merger45,2016-05-25,37,144212,17347,17677,8,Uther,Lorya,Lilith,Ariel,Robin
merger45,2016-05-25,38,170586,13464,24672,10,Gerber,Saizo,Rams,Awakened West,Smoke
merger45,2016-05-25,39,154822,22294,21113,1,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger45,2016-05-25,40,158585,16593,23969,8,Gerber,Monk Sun,Blaine,Theresa,Smoke
merger45,2016-05-25,41,151972,21384,20528,1,Gerber,Karna,Ruby,Mira,Theresa
merger45,2016-05-25,42,165641,28107,19511,5,Gerber,Jacob,Sebastian,Ruby,Awakened Pandarus
merger45,2016-05-25,43,145646,19057,18520,3,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger45,2016-05-25,44,150476,21671,22413,2,Gerber,Awakened Baggins,Sebastian,Ruby,Mira
merger45,2016-05-25,45,148505,20663,19269,6,Gerber,Blaine,Awakened Baggins,Sebastian,Awakened Pandarus
merger45,2016-05-25,46,165376,16131,25517,5,Gerber,Lorya,Ariel,Sue,Zoe
merger45,2016-05-25,47,161076,23355,18299,1,Gerber,Thanos,Blaine,Alma,Sebastian
merger45,2016-05-25,48,155862,10945,23066,10,Gerber,Charon,Ariel,Sue,Smoke
merger45,2016-05-25,49,152293,19950,18980,8,Gerber,Blaine,Alma,Karna,Theresa
merger45,2016-05-25,50,158233,25652,19318,5,Gerber,Awakened Baggins,Sebastian,Mira,Awakened Pandarus
merger46,2016-05-25,1,238314,29145,36464,19,Saizo,Ariel,Robin,Sebastian,Theresa
merger46,2016-05-25,2,222692,34595,31567,15,Saizo,Ariel,Robin,Sebastian,Theresa
merger46,2016-05-25,3,221934,27444,34199,15,Saizo,Ariel,Robin,Sebastian,Theresa
merger46,2016-05-25,4,202757,31110,27295,14,Monk Sun,Ariel,Robin,Sebastian,Theresa
merger46,2016-05-25,5,220602,24760,41497,12,Saizo,Ariel,Sue,Coco,Smoke
merger46,2016-05-25,6,203244,20962,31031,15,Charon,Uther,Awakened West,Coco,Smoke
merger46,2016-05-25,7,207416,19608,35127,15,Saizo,Ariel,Robin,Ruby,Theresa
merger46,2016-05-25,8,180823,27023,32084,8,Saizo,Robin,Ariel,Sebastian,Theresa
merger46,2016-05-25,9,203049,22860,32496,10,Monk Sun,Saizo,Rams,Ariel,Smoke
merger46,2016-05-25,10,184351,24754,28310,9,Saizo,Rams,Sue,Sebastian,Theresa
merger46,2016-05-25,11,188967,24922,27125,13,Monk Sun,Robin,Ariel,Sebastian,Theresa
merger46,2016-05-25,12,174721,19040,26148,9,Charon,Saizo,Ariel,Sebastian,Theresa
merger46,2016-05-25,13,201407,26195,43099,10,Saizo,Robin,Ariel,Coco,Zoe
merger46,2016-05-25,14,184935,24069,32517,10,Saizo,Robin,Ariel,Sebastian,Smoke
merger46,2016-05-25,15,205812,23879,29028,12,Monk Sun,Saizo,Ariel,Theresa,Smoke
merger46,2016-05-25,16,189566,20565,29491,10,Saizo,Robin,Ariel,Sebastian,Smoke
merger46,2016-05-25,17,183249,19244,20811,15,Gerber,Lilith,Blaine,Ariel,Theresa
merger46,2016-05-25,18,179951,24433,33886,7,Saizo,Robin,Ariel,Awakened Aurai,Smoke
merger46,2016-05-25,19,187737,21226,25421,10,Gerber,Saizo,Ariel,Sebastian,Theresa
merger46,2016-05-25,20,173179,22909,24725,10,Gerber,Rams,Ariel,Robin,Ruby
merger46,2016-05-25,21,175904,17717,28193,10,Saizo,Rams,Ariel,Theresa,Smoke
merger46,2016-05-25,22,176743,25355,31751,2,Saizo,Rams,Robin,Ariel,Smoke
merger46,2016-05-25,23,164021,15983,25793,9,Saizo,Ariel,Sue,Sebastian,Theresa
merger46,2016-05-25,24,168256,25723,27575,5,Pulan,Blaine,Robin,Sebastian,Theresa
merger46,2016-05-25,25,176643,24053,27642,8,Saizo,Ariel,Robin,Sebastian,Awakened Aurai
merger46,2016-05-25,26,176423,17711,29207,9,Gerber,Ariel,Karna,Sebastian,Mira
merger46,2016-05-25,27,184425,25815,27207,10,Saizo,Ariel,Sebastian,Theresa,Smoke
merger46,2016-05-25,28,157263,16900,23863,7,Charon,Coco,Sebastian,Ruby,Mira
merger46,2016-05-25,29,173905,20164,27991,9,Saizo,Robin,Ariel,Sebastian,Smoke
merger46,2016-05-25,30,170762,20035,24781,8,Saizo,Rams,Ariel,Sebastian,Theresa
merger46,2016-05-25,31,156492,23626,21733,4,Gerber,Awakened Baggins,Karna,Sebastian,Theresa
merger46,2016-05-25,32,167376,19054,22969,8,Monk Sun,Saizo,Ariel,Sebastian,Theresa
merger46,2016-05-25,33,157860,20147,20215,10,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger46,2016-05-25,34,165484,20619,25737,9,Gerber,Awakened Lufia,Robin,Ariel,Sebastian
merger46,2016-05-25,35,145413,18426,19132,4,Gerber,Awakened Baggins,Karna,Sebastian,Mira
merger46,2016-05-25,36,164116,15645,28693,5,Charon,Saizo,Ariel,Sue,Sebastian
merger46,2016-05-25,37,168787,21613,23165,7,Gerber,Saizo,Blaine,Sebastian,Smoke
merger46,2016-05-25,38,152043,16980,21998,5,Saizo,Rams,Ariel,Sebastian,Theresa
merger46,2016-05-25,39,163100,19279,24609,8,Gerber,Saizo,Blaine,Sebastian,Theresa
merger46,2016-05-25,40,155846,20821,19368,8,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger46,2016-05-25,41,150034,18025,23641,5,Monk Sun,Lilith,Ariel,Theresa,Smoke
merger46,2016-05-25,42,168305,19929,28617,0,Gerber,Thanos,Ariel,Coco,Theresa
merger46,2016-05-25,43,156390,17812,20002,6,Gerber,Yuan,Sebastian,Ruby,Mira
merger46,2016-05-25,44,145916,16453,20555,4,Saizo,Ariel,Sebastian,Ruby,Theresa
merger46,2016-05-25,45,158059,20020,20906,7,Monk Sun,Saizo,Ariel,Sebastian,Zoe
merger46,2016-05-25,46,170030,20381,26062,8,Gerber,Gridlock,Ariel,Mira,Zoe
merger46,2016-05-25,47,152793,20457,20213,5,Gerber,Awakened Baggins,Sebastian,Ruby,Mira
merger46,2016-05-25,48,165513,19061,23434,8,Gerber,Awakened Baggins,Gridlock,Mira,Theresa
merger46,2016-05-25,49,146963,13354,18084,8,Gerber,Blaine,Rams,Ariel,Sebastian
merger46,2016-05-25,50,136097,14208,17309,6,Gerber,Blaine,Ariel,Sebastian,Theresa
merger47,2016-05-25,1,267892,36763,36988,19,Awakened Kaiser,Monk Sun,Saizo,Ariel,Smoke
merger47,2016-05-25,2,244267,34362,34547,20,Uther,Monk Sun,Saizo,Ariel,Smoke
merger47,2016-05-25,3,228234,26736,29849,20,Monk Sun,Saizo,Ariel,Robin,Awakened Aurai
merger47,2016-05-25,4,244622,30883,36285,19,Awakened Kaiser,Monk Sun,Saizo,Ariel,Smoke
merger47,2016-05-25,5,240350,31170,35362,20,Monk Sun,Saizo,Ariel,Robin,Smoke
merger47,2016-05-25,6,216861,25302,29114,20,Monk Sun,Muse,Ariel,Sue,Awakened Aurai
merger47,2016-05-25,7,207929,23460,32553,15,Monk Sun,Saizo,Robin,Sue,Coco
merger47,2016-05-25,8,204256,25950,37315,7,Saizo,Awakened West,Ariel,Coco,Ruby
merger47,2016-05-25,9,189436,22865,29260,10,Monk Sun,Saizo,Rams,Ariel,Robin
merger47,2016-05-25,10,197563,24220,34017,10,Saizo,Rams,Ariel,Robin,Coco
merger47,2016-05-25,11,191849,21830,28446,10,Monk Sun,Saizo,Ariel,Sebastian,Smoke
merger47,2016-05-25,12,206709,23787,36329,10,Gerber,Saizo,Ariel,Robin,Coco
merger47,2016-05-25,13,210605,27982,34652,10,Gerber,Saizo,Ariel,Coco,Theresa
merger47,2016-05-25,14,202644,25247,27855,11,Monk Sun,Saizo,Ariel,Robin,Awakened Aurai
merger47,2016-05-25,15,193961,19883,31789,11,Saizo,Ariel,Robin,Sue,Theresa
merger47,2016-05-25,16,217649,29810,38946,10,Saizo,Ariel,Coco,Theresa,Zoe
merger47,2016-05-25,17,189403,24386,31354,10,Saizo,Robin,Ariel,Sebastian,Theresa
merger47,2016-05-25,18,191205,27703,30650,8,Gerber,Saizo,Ariel,Robin,Theresa
merger47,2016-05-25,19,197737,16829,32074,14,Awakened Kaiser,Saizo,Ariel,Robin,Smoke
merger47,2016-05-25,20,173892,22615,25932,10,Monk Sun,Saizo,Rams,Ariel,Robin
merger47,2016-05-25,21,176602,19735,23998,13,Saizo,Rams,Ariel,Sebastian,Theresa
merger47,2016-05-25,22,194353,29861,27387,9,Gerber,Saizo,Ariel,Sebastian,Theresa
merger47,2016-05-25,23,171620,24432,32280,4,Monk Sun,Ariel,Coco,Sebastian,Smoke
merger47,2016-05-25,24,193465,20140,26503,11,Monk Sun,Saizo,Lilith,Ariel,Smoke
merger47,2016-05-25,25,166176,20443,24218,10,Gerber,Ariel,Robin,Sebastian,Theresa
merger47,2016-05-25,26,183361,17226,19505,15,Monk Sun,Saizo,Lilith,Ariel,Smoke
merger47,2016-05-25,27,199939,21563,41313,7,Saizo,Ariel,Robin,Coco,Theresa
merger47,2016-05-25,28,167594,19533,22540,9,Monk Sun,Saizo,Rams,Ariel,Sebastian
merger47,2016-05-25,29,180891,22620,28371,10,Saizo,Lilith,Rams,Ariel,Smoke
merger47,2016-05-25,30,180997,22080,28891,14,Monk Sun,Saizo,Ariel,Robin,Sue
merger47,2016-05-25,31,176720,26230,26949,10,Monk Sun,Saizo,Rams,Ariel,Smoke
merger47,2016-05-25,32,161114,14605,20288,9,Saizo,Lilith,Gearz,Sebastian,Theresa
merger47,2016-05-25,33,200746,30185,28825,10,Gerber,Saizo,Lilith,Ariel,Robin
merger47,2016-05-25,34,157596,20845,21844,10,Monk Sun,Robin,Ariel,Sebastian,Theresa
merger47,2016-05-25,35,170194,24845,31030,4,Monk Sun,Saizo,Ariel,Robin,Smoke
merger47,2016-05-25,36,170683,13979,28060,10,Monk Sun,Awakened Lufia,Ariel,Sebastian,Mira
merger47,2016-05-25,37,176305,19900,28737,5,Monk Sun,Saizo,Rams,Ariel,Smoke
merger47,2016-05-25,38,169781,20420,28744,10,Saizo,Rams,Robin,Ariel,Smoke
merger47,2016-05-25,39,170385,21093,22714,10,Gerber,Blaine,Ariel,Sebastian,Theresa
merger47,2016-05-25,40,169722,19600,27471,10,Saizo,Robin,Ariel,Sebastian,Theresa
merger47,2016-05-25,41,166837,15277,25510,10,Saizo,Ariel,Sebastian,Theresa,Smoke
merger47,2016-05-25,42,152883,15753,25157,9,Monk Sun,Saizo,Robin,Sebastian,Smoke
merger47,2016-05-25,43,165340,13001,28998,10,Saizo,Lilith,Rams,Ariel,Smoke
merger47,2016-05-25,44,163282,17950,21942,10,Saizo,Rams,Ariel,Sebastian,Theresa
merger47,2016-05-25,45,165093,21450,24622,6,Lilith,Blaine,Alma,Sebastian,Theresa
merger47,2016-05-25,46,164333,21105,26850,5,Monk Sun,Saizo,Lilith,Robin,Smoke
merger47,2016-05-25,47,173290,22633,23827,10,Gerber,Saizo,Rams,Ariel,Theresa
merger47,2016-05-25,48,155276,17678,23342,8,Monk Sun,Saizo,Ariel,Sebastian,Smoke
merger47,2016-05-25,49,158150,19684,23714,4,Monk Sun,Saizo,Awakened West,Ariel,Sebastian
merger47,2016-05-25,50,169003,17975,29033,10,Saizo,Rams,Robin,Ariel,Smoke
merger48,2016-05-25,1,250471,25189,37773,20,Saizo,Lilith,Rams,Ariel,Robin
merger48,2016-05-25,2,212683,21824,27839,20,Gerber,Uther,Theresa,Awakened Aurai,Smoke
merger48,2016-05-25,3,221461,25520,37746,15,Saizo,Rams,Robin,Ariel,Smoke
merger48,2016-05-25,4,204494,31509,28121,14,Gerber,Uther,Ariel,Theresa,Awakened Aurai
merger48,2016-05-25,5,204582,30473,24897,15,Gerber,Uther,Ariel,Theresa,Awakened Aurai
merger48,2016-05-25,6,224374,29201,33544,15,Awakened Kaiser,Saizo,Ariel,Robin,Smoke
merger48,2016-05-25,7,208229,22500,38180,14,Charon,Saizo,Robin,Ariel,Coco
merger48,2016-05-25,8,207741,26085,25396,15,Charon,Monk Sun,Saizo,Ariel,Smoke
merger48,2016-05-25,9,197215,24360,28577,15,Leon,Monk Sun,Saizo,Ariel,Robin
merger48,2016-05-25,10,225862,25780,34304,16,Charon,Saizo,Ariel,Robin,Coco
merger48,2016-05-25,11,204061,24140,33911,13,Saizo,Rams,Robin,Ariel,Smoke
merger48,2016-05-25,12,192763,23970,32925,13,Monk Sun,Saizo,Robin,Ariel,Coco
merger48,2016-05-25,13,188503,20842,33389,14,Gerber,Saizo,Robin,Ariel,Smoke
merger48,2016-05-25,14,155081,17614,21735,10,Monk Sun,Rams,Ariel,Theresa,Awakened Aurai
merger48,2016-05-25,15,206533,30150,47973,10,Saizo,Robin,Ariel,Coco,Smoke
merger48,2016-05-25,16,179633,20175,33324,8,Monk Sun,Saizo,Ariel,Robin,Smoke
merger48,2016-05-25,17,187037,20583,24798,15,Uther,Monk Sun,Yuan,Awakened Lufia,Robin
merger48,2016-05-25,18,176341,19003,26179,9,Monk Sun,Rams,Ariel,Theresa,Zoe
merger48,2016-05-25,19,176463,23070,27966,10,Gerber,Ariel,Sebastian,Theresa,Zoe
merger48,2016-05-25,20,165255,20165,21374,10,Monk Sun,Rams,Ariel,Theresa,Awakened Aurai
merger48,2016-05-25,21,181743,21235,34847,9,Saizo,Ariel,Coco,Ruby,Smoke
merger48,2016-05-25,22,174165,17645,26916,10,Saizo,Rams,Ariel,Robin,Theresa
merger48,2016-05-25,23,191751,25613,36805,10,Gerber,Saizo,Robin,Sue,Smoke
merger48,2016-05-25,24,193401,24289,39257,9,Gerber,Gearz,Ariel,Robin,Zoe
merger48,2016-05-25,25,170265,23750,26375,10,Monk Sun,Saizo,Rams,Ariel,Smoke
merger48,2016-05-25,26,159522,19660,23145,8,Saizo,Ariel,Sebastian,Ruby,Theresa
merger48,2016-05-25,27,178550,19137,35317,10,Saizo,Ariel,Coco,Sebastian,Ruby
merger48,2016-05-25,28,181821,28413,22027,10,Gerber,Saizo,Rams,Theresa,Awakened Aurai
merger48,2016-05-25,29,170347,20615,26535,7,Charon,Saizo,Ariel,Coco,Ruby
merger48,2016-05-25,30,181903,27611,35739,5,Gerber,Ariel,Theresa,Zoe,Smoke
merger48,2016-05-25,31,167609,13870,28078,10,Monk Sun,Saizo,Ariel,Coco,Sebastian
merger48,2016-05-25,32,159507,20410,20377,9,Gerber,Lilith,Blaine,Karna,Theresa
merger48,2016-05-25,33,156252,17449,25150,5,Monk Sun,Coco,Sebastian,Ruby,Mira
merger48,2016-05-25,34,180449,20660,27869,8,Saizo,Rams,Ariel,Sue,Theresa
merger48,2016-05-25,36,152953,15476,24818,4,Monk Sun,Blaine,Robin,Sebastian,Smoke
merger48,2016-05-25,37,158354,19936,19818,10,Monk Sun,Thanos,Ariel,Ruby,Theresa
merger48,2016-05-25,38,150092,19284,20707,8,Monk Sun,Rams,Ariel,Robin,Awakened Aurai
merger48,2016-05-25,39,167984,17481,24031,9,Gerber,Monk Sun,Sue,Sebastian,Theresa
merger48,2016-05-25,40,151246,18341,24418,7,Saizo,Rams,Ariel,Robin,Theresa
merger48,2016-05-25,41,170190,20645,32462,5,Monk Sun,Saizo,Ariel,Sue,Smoke
merger48,2016-05-25,42,169983,20653,31936,0,Saizo,Ariel,Mira,Theresa,Smoke
merger48,2016-05-25,43,148163,13010,17183,10,Gerber,Lilith,Blaine,Karna,Theresa
merger48,2016-05-25,44,162627,16715,25047,10,Charon,Saizo,Ariel,Coco,Ruby
merger48,2016-05-25,45,160811,17206,18587,10,Gerber,Saizo,Lilith,Rams,Ariel
merger48,2016-05-25,46,132967,12886,18773,2,Gerber,Blaine,Karna,Ruby,Mira
merger48,2016-05-25,47,163550,16820,28396,10,Charon,Saizo,Awakened West,Coco,Smoke
merger48,2016-05-25,48,148735,17455,21347,2,Gerber,Monk Sun,Blaine,Theresa,Smoke
merger48,2016-05-25,49,153910,21256,18520,8,Gerber,Jacob,Sebastian,Ruby,Mira
merger48,2016-05-25,50,157823,15865,24531,10,Grunk,Awakened York,Awakened Lufia,Coco,Ruby
merger49,2016-05-25,1,252645,33820,43745,20,Saizo,Robin,Ariel,Coco,Smoke
merger49,2016-05-25,2,225457,25530,38806,19,Monk Sun,Saizo,Ariel,Robin,Coco
merger49,2016-05-25,3,235394,23515,35679,19,Saizo,Ariel,Theresa,Zoe,Smoke
merger49,2016-05-25,4,234183,25100,42782,18,Monk Sun,Saizo,Coco,Theresa,Smoke
merger49,2016-05-25,5,229244,24435,42266,15,Saizo,Ariel,Coco,Ruby,Smoke
merger49,2016-05-25,6,188633,23259,24153,10,Spartacus,Lorya,Robin,Ariel,Awakened Aurai
merger49,2016-05-25,7,191723,16605,31410,13,Monk Sun,Robin,Coco,Theresa,Smoke
merger49,2016-05-25,8,197133,23775,37796,10,Saizo,Robin,Ariel,Coco,Smoke
merger49,2016-05-25,9,189103,16266,31097,13,Gerber,Lilith,Gearz,Ariel,Theresa
merger49,2016-05-25,10,199761,22597,29984,11,Saizo,Rams,Sebastian,Theresa,Smoke
merger49,2016-05-25,11,193163,26550,30230,10,Saizo,Rams,Ariel,Robin,Smoke
merger49,2016-05-25,12,184123,15925,28094,14,Saizo,Rams,Ariel,Robin,Smoke
merger49,2016-05-25,13,181173,32305,22849,10,Gerber,Lilith,Robin,Sebastian,Awakened Pandarus
merger49,2016-05-25,14,173092,22121,25938,11,Gerber,Monk Sun,Sue,Theresa,Zoe
merger49,2016-05-25,15,167264,11150,21262,15,Saizo,Ariel,Sebastian,Theresa,Smoke
merger49,2016-05-25,16,167424,19947,26939,10,Saizo,Robin,Ariel,Sebastian,Theresa
merger49,2016-05-25,17,185170,21735,23411,14,Monk Sun,Saizo,Lilith,Ariel,Theresa
merger49,2016-05-25,18,166567,18895,32401,5,Saizo,Sue,Coco,Sebastian,Ruby
merger49,2016-05-25,19,184214,16795,33281,10,Saizo,Rams,Ariel,Coco,Smoke
merger49,2016-05-25,20,168367,19725,28286,10,Monk Sun,Saizo,Sue,Theresa,Smoke
merger49,2016-05-25,21,175364,21285,31681,10,Charon,Robin,Ariel,Theresa,Smoke
merger49,2016-05-25,22,150895,17640,19698,10,Monk Sun,Rams,Ariel,Mira,Theresa
merger49,2016-05-25,23,171797,21672,26659,4,Gerber,Saizo,Rams,Ariel,Sue
merger49,2016-05-25,24,146752,22167,18084,5,Gerber,Lorya,Blaine,Robin,Sebastian
merger49,2016-05-25,25,153679,13967,29342,7,Saizo,Robin,Ariel,Coco,Sebastian
merger49,2016-05-25,26,173439,29899,23790,4,Pulan,Awakened Baggins,Theresa,Awakened Pandarus,Awakened Aurai
merger49,2016-05-25,27,183661,21340,38058,6,Saizo,Ariel,Robin,Coco,Smoke
merger49,2016-05-25,28,159033,24751,19798,1,Gerber,Blaine,Alma,Sebastian,Theresa
merger49,2016-05-25,29,163916,19105,26198,6,Monk Sun,Saizo,Ariel,Robin,Coco
merger49,2016-05-25,30,161736,20326,29427,2,Saizo,Ariel,Robin,Sebastian,Smoke
merger49,2016-05-25,31,150499,21836,18624,7,Gerber,Blaine,Alma,Sebastian,Mira
merger49,2016-05-25,32,160973,23931,22226,8,Gerber,Blaine,Awakened Baggins,Karna,Sebastian
merger49,2016-05-25,33,161023,19330,24949,4,Saizo,Ariel,Sue,Sebastian,Theresa
merger49,2016-05-25,34,169486,22093,24293,8,Gerber,Blaine,Ariel,Robin,Theresa
merger49,2016-05-25,35,161304,21913,20887,10,Gerber,Lilith,Blaine,Ariel,Smoke
merger49,2016-05-25,36,158234,18655,23183,10,Monk Sun,Ariel,Sue,Awakened Aurai,Smoke
merger49,2016-05-25,37,155496,17770,20977,6,Monk Sun,Saizo,Rams,Ariel,Coco
merger49,2016-05-25,38,156050,17872,20214,10,Gerber,Lorya,Ariel,Robin,Theresa
merger49,2016-05-25,39,149470,13150,22176,8,Monk Sun,Saizo,Rams,Ariel,Smoke
merger49,2016-05-25,40,156233,22874,20918,5,Gerber,Awakened Baggins,Robin,Sebastian,Smoke
merger49,2016-05-25,41,149191,21013,20379,10,Gerber,Lilith,Ariel,Sebastian,Smoke
merger49,2016-05-25,42,150290,14662,20674,10,Gerber,Saizo,Ariel,Sebastian,Smoke
merger49,2016-05-25,43,148230,20836,20272,7,Gerber,Lilith,Robin,Karna,Sebastian
merger49,2016-05-25,44,140167,12266,18732,10,Monk Sun,Saizo,Sebastian,Theresa,Smoke
merger49,2016-05-25,45,159967,15021,22181,10,Gerber,Lilith,Sue,Ruby,Smoke
merger49,2016-05-25,46,149604,13414,20089,5,Gerber,Rams,Sebastian,Ruby,Theresa
merger49,2016-05-25,47,144227,16057,17798,10,Gerber,Ariel,Sebastian,Theresa,Smoke
merger49,2016-05-25,48,147627,20733,16751,9,Gerber,Merlynn,Blaine,Alma,Karna
merger49,2016-05-25,49,138800,19262,16773,4,Gerber,Blaine,Karna,Sebastian,Theresa
merger49,2016-05-25,50,175753,21333,38246,3,Saizo,Awakened Lufia,Coco,Sebastian,Zoe
merger50,2016-05-25,1,227037,26995,33003,18,Monk Sun,Saizo,Ariel,Coco,Smoke
merger50,2016-05-25,2,225956,35095,35444,11,Monk Sun,Saizo,Robin,Ariel,Smoke
merger50,2016-05-25,3,215146,23221,30412,15,Uther,Lilith,Blaine,Theresa,Smoke
merger50,2016-05-25,4,186843,19569,27582,14,Monk Sun,Saizo,Robin,Sebastian,Smoke
merger50,2016-05-25,5,192225,23265,26152,14,Monk Sun,Saizo,Ariel,Robin,Coco
merger50,2016-05-25,6,209284,21135,40393,15,Charon,Monk Sun,Saizo,Ariel,Smoke
merger50,2016-05-25,7,198661,25930,35518,10,Saizo,Rams,Ariel,Robin,Zoe
merger50,2016-05-25,8,188750,24825,29939,10,Charon,Monk Sun,Ariel,Coco,Sue
merger50,2016-05-25,9,183662,23526,27991,10,Monk Sun,Saizo,Rams,Robin,Theresa
merger50,2016-05-25,10,183169,34880,27456,3,Pulan,Blaine,Ariel,Karna,Theresa
merger50,2016-05-25,11,179704,19209,26126,10,Saizo,Lilith,Rams,Ariel,Theresa
merger50,2016-05-25,12,174899,18063,29079,9,Gerber,Saizo,Gearz,Rams,Ruby
merger50,2016-05-25,13,165472,17044,28704,10,Saizo,Lilith,Thanos,Robin,Ariel
merger50,2016-05-25,14,170243,14620,27109,10,Leon,Saizo,Lilith,Rams,Smoke
merger50,2016-05-25,15,162042,16383,23591,9,Pulan,Ariel,Ruby,Theresa,Awakened Aurai
merger50,2016-05-25,16,174574,17170,27465,10,Saizo,Lilith,Awakened York,Ariel,Smoke
merger50,2016-05-25,17,178459,20202,33174,9,Saizo,Ariel,Robin,Theresa,Smoke
merger50,2016-05-25,18,170262,23853,23606,4,Gerber,Lilith,Blaine,Awakened Baggins,Ariel
merger50,2016-05-25,19,169733,19151,24016,10,Gerber,Lilith,Ariel,Karna,Theresa
merger50,2016-05-25,20,177733,27460,29510,1,Pulan,Sebastian,Ruby,Theresa,Smoke
merger50,2016-05-25,21,161311,19419,28927,0,Saizo,Robin,Ariel,Sebastian,Smoke
merger50,2016-05-25,22,164741,13531,22970,10,Monk Sun,Saizo,Ariel,Sebastian,Smoke
merger50,2016-05-25,23,150727,15301,26330,8,Monk Sun,Awakened West,Sebastian,Theresa,Smoke
merger50,2016-05-25,24,146962,16362,17648,8,Monk Sun,Rams,Sebastian,Awakened Crabbie,Theresa
merger50,2016-05-25,25,171343,17940,29166,5,Gerber,Charon,Ariel,Coco,Smoke
merger50,2016-05-25,26,165436,21863,22464,9,Gerber,Saizo,Ariel,Karna,Theresa
merger50,2016-05-25,27,175530,22250,32686,2,Charon,Saizo,Ariel,Robin,Smoke
merger50,2016-05-25,28,165473,17865,30729,4,Saizo,Ariel,Robin,Awakened West,Smoke
merger50,2016-05-25,29,177174,17757,33471,5,Charon,Uther,Gearz,Grunk,Awakened West
merger50,2016-05-25,30,163202,21517,23722,1,Gerber,Thanos,Robin,Karna,Theresa
merger50,2016-05-25,31,153969,15715,23769,4,Monk Sun,Saizo,Ariel,Sebastian,Smoke
merger50,2016-05-25,32,162444,20024,19811,7,Gerber,Thanos,Blaine,Alma,Sebastian
merger50,2016-05-25,33,157927,16220,25950,0,Charon,Monk Sun,Saizo,Ariel,Sue
merger50,2016-05-25,34,155817,13950,20733,6,Gerber,Awakened Baggins,Sebastian,Ruby,Mira
merger50,2016-05-25,35,171663,17449,29668,8,Saizo,Ariel,Coco,Sebastian,Mira
merger50,2016-05-25,36,157603,16564,19536,10,Gerber,Blaine,Karna,Sebastian,Theresa
merger50,2016-05-25,37,156043,11484,30413,1,Gerber,Saizo,Ariel,Robin,Smoke
merger50,2016-05-25,38,151837,13635,28449,9,Saizo,Robin,Ariel,Coco,Smoke
merger50,2016-05-25,39,167343,16195,30982,5,Saizo,Robin,Awakened West,Ariel,Smoke
merger50,2016-05-25,40,162314,26486,29733,1,Gerber,Ruby,Theresa,Zoe,Smoke
merger50,2016-05-25,41,149702,23077,15001,6,Gerber,Awakened Merlynn,Blaine,Karna,Sebastian
merger50,2016-05-25,42,163557,19054,22057,10,Gerber,Saizo,Lilith,Ariel,Ruby
merger50,2016-05-25,43,144104,17282,19581,4,Lorya,Lilith,Blaine,Ariel,Karna
merger50,2016-05-25,44,143329,14671,15107,9,Gerber,Blaine,Ariel,Sebastian,Theresa
merger50,2016-05-25,45,149063,14530,22258,3,Saizo,Awakened York,Ariel,Coco,Smoke
merger50,2016-05-25,46,157221,12361,32011,2,Gerber,Saizo,Coco,Sue,Smoke
merger50,2016-05-25,47,168133,26792,24172,4,Gerber,Pulan,Sebastian,Ruby,Theresa
merger50,2016-05-25,48,148415,17794,16727,6,Gerber,Awakened Merlynn,Blaine,Alma,Sebastian
merger50,2016-05-25,49,158114,19766,21133,5,Gerber,Pulan,Karna,Ruby,Smoke
merger50,2016-05-25,50,161187,20053,21718,8,Gerber,Blaine,Gearz,Karna,Sebastian
merger51,2016-05-25,1,229982,27320,39624,15,Saizo,Ariel,Robin,Coco,Smoke
merger51,2016-05-25,2,218744,26134,25359,20,Gerber,Saizo,Ariel,Karna,Theresa
merger51,2016-05-25,3,196416,17790,38121,10,Saizo,Ariel,Robin,Coco,Smoke
merger51,2016-05-25,4,198817,24060,35947,11,Saizo,Ariel,Robin,Coco,Smoke
merger51,2016-05-25,5,186049,17654,29476,10,Saizo,Rams,Ariel,Robin,Theresa
merger51,2016-05-25,6,194269,28223,31068,10,Gerber,Ariel,Robin,Sebastian,Smoke
merger51,2016-05-25,7,200677,21920,41152,7,Saizo,Ariel,Robin,Coco,Smoke
